chr1	31406057	31532413	PUM1
chr1	28300976	28365414	EYA3
chr1	28300976	28384537	EYA3
chr1	28303792	28384537	EYA3
chr1	28300976	28384537	EYA3
chr1	31406057	31532413	PUM1
chr1	32526460	32526460	KHDRBS1
chr1	32509482	32509482	KHDRBS1
chr1	32479596	32508225	KHDRBS1
chr1	32479596	32508225	KHDRBS1
chr1	27248339	27272672	NUDC
chr1	29313949	29442309	EPB41
chr1	29320000	29442309	EPB41
chr1	29313949	29442309	EPB41
chr1	36748164	36769618	THRAP3
chr1	33985117	34630698	CSMD2
chr1	39549890	39951466	MACF1
chr1	35650056	35658650	SFPQ
chr1	33985117	34631414	CSMD2
chr1	46093927	46124759	GPBP1L1
chr1	44010746	44087674	PTPRF
chr1	48231573	48462461	TRABD2B
chr1	44010746	44087674	PTPRF
chr1	44877769	45116447	RNF220
chr1	55534717	55680786	USP24
chr1	54520095	54562146	TCEANC2
chr1	50907111	51425483	FAF1
chr1	53393068	53516376	SCP2
chr1	53393068	53516376	SCP2
chr1	57476367	57756702	DAB1
chr1	53416470	53516376	SCP2
chr1	52385598	52442789	RAB3B
chr1	53393068	53516376	SCP2
chr1	54578192	54578192	TCEANC2
chr1	59787221	60228256	FGGY
chr1	63912477	63988804	ITGB3BP
chr1	62905538	62916652	USP1
chr1	63912477	63988804	ITGB3BP
chr1	61548463	61921051	NFIA
chr1	60165066	60165066	FGGY
chr1	65099825	65157244	CACHD1
chr1	61548463	61920992	NFIA
chr1	64936580	65157244	CACHD1
chr1	66031248	66098852	LEPR
chr1	66031248	66091853	LEPR
chr1	66031248	66096088	LEPR
chr1	61543297	61920992	NFIA
chr1	61547615	61920992	NFIA
chr1	62905538	62916652	USP1
chr1	66031248	66102698	LEPR
chr1	62905538	62916652	USP1
chr1	59787221	60228256	FGGY
chr1	66031248	66098852	LEPR
chr1	66031248	66096088	LEPR
chr1	63988944	63988944	ITGB3BP
chr1	70225887	70587570	LRRC7
chr1	71873128	72748177	NEGR1
chr1	76540551	77042540	ST6GALNAC3
chr1	76540551	77094491	ST6GALNAC3
chr1	77558058	77685087	PIGK
chr1	87012802	87046028	CLCA4
chr1	89150887	89150887	PKN2-AS1
chr1	85787134	85824524	DDAH1
chr1	90152032	90180541	LRRC8C
chr1	87046432	87046432	CLCA4
chr1	96488436	96488436	LOC102723661
chr1	94354545	94374719	GCLM
chr1	94354545	94374719	GCLM
chr1	93308939	93341966	FAM69A
chr1	95428826	95428826	LOC729970
chr1	93308939	93426986	FAM69A
chr1	93308939	93426986	FAM69A
chr1	93298576	93426986	FAM69A
chr1	93308939	93426986	FAM69A
chr1	107691215	108023462	NTNG1
chr1	107691215	108023462	NTNG1
chr1	107691215	108023462	NTNG1
chr1	113244161	113246421	RHOC
chr1	111136514	111147404	KCNA2
chr1	112233982	112251857	RAP1A
chr1	110091342	110134855	GNAI3
chr1	113244161	113246421	RHOC
chr1	112233982	112251857	RAP1A
chr1	114240326	114301325	PHTF1
chr1	113244161	113246421	RHOC
chr1	112233982	112251857	RAP1A
chr1	120457928	120612020	NOTCH2
chr1	118475942	118502070	WDR3
chr1	120478041	120612020	NOTCH2
chr1	145747043	145763623	PDZK1
chr1	149109725	149109725	NBPF25P
chr1	145747043	145763623	PDZK1
chr1	145747043	145763623	PDZK1
chr1	145293405	146466121	NBPF10
chr1	144158383	146466121	NBPF20
chr1	144615130	144828784	NBPF8
chr1	147575945	148346756	NBPF8
chr1	149915755	149949445	OTUD7B
chr1	144615130	145368684	NBPF9
chr1	145293405	146466121	NBPF10
chr1	144830407	144830407	NBPF8
chr1	144830407	144830407	NBPF8
chr1	148346929	148346929	NBPF8
chr1	148346929	148346929	NBPF8
chr1	144615130	144828784	NBPF9
chr1	156220377	156252471	SMG5
chr1	154130114	154155595	TPM3
chr1	154155725	154155725	TPM3
chr1	154131444	154155595	TPM3
chr1	154131444	154155595	TPM3
chr1	154130114	154155595	TPM3
chr1	154130114	154155531	TPM3
chr1	154130114	154145673	TPM3
chr1	154130114	154155595	TPM3
chr1	154130193	154155595	TPM3
chr1	154140412	154164494	TPM3
chr1	155197325	155197325	GBAP1
chr1	161475257	161487938	FCGR2A
chr1	161475257	161487938	FCGR2A
chr1	164529059	164818639	PBX1
chr1	164529059	164790820	PBX1
chr1	164529059	164815913	PBX1
chr1	165679199	165679199	LOC440700
chr1	171810796	172376981	DNM3
chr1	175046554	175116207	TNN
chr1	170914697	171033481	MROH9
chr1	173010506	173020102	TNFSF18
chr1	171810796	172376981	DNM3
chr1	171810796	172102037	DNM3
chr1	170914697	170967541	MROH9
chr1	183441755	183522336	SMG7
chr1	183441755	183521066	SMG7
chr1	180257497	180471401	ACBD6
chr1	179271819	179322776	SOAT1
chr1	182419300	182525192	RGSL1
chr1	179271934	179322776	SOAT1
chr1	183485073	183521066	SMG7
chr1	178063627	178442374	RASAL2
chr1	179304658	179322776	SOAT1
chr1	183441755	183521066	SMG7
chr1	177199012	177250664	BRINP2
chr1	179327814	179327814	SOAT1
chr1	186643484	186649422	PTGS2
chr1	197128488	197169603	ZBTB41
chr1	198201710	198288652	NEK7
chr1	206516199	206579957	SRGAP2C
chr1	202317979	202549688	PPP1R12B
chr1	206516199	206634765	SRGAP2
chr1	206516199	206634765	SRGAP2
chr1	202317979	202406968	PPP1R12B
chr1	202317979	202407242	PPP1R12B
chr1	206516199	206579957	SRGAP2B
chr1	206516199	206627502	SRGAP2
chr1	206581301	206581301	SRGAP2D
chr1	216680280	216850820	ESRRG
chr1	216680280	216850820	ESRRG
chr1	216680280	216850820	ESRRG
chr1	216680280	216850820	ESRRG
chr1	216680280	216850820	ESRRG
chr1	216680280	216850820	ESRRG
chr1	216680280	216824348	ESRRG
chr1	216680280	216737669	ESRRG
chr1	210522319	210847721	HHAT
chr1	212860132	212873104	BATF3
chr1	216680280	216850820	ESRRG
chr1	216680280	216850820	ESRRG
chr1	210502354	210847721	HHAT
chr1	210522319	210847721	HHAT
chr1	210522319	210847721	HHAT
chr1	210522319	210847721	HHAT
chr1	215799122	216595678	USH2A
chr1	210522319	210847721	HHAT
chr1	216680280	216850820	ESRRG
chr1	220142147	220219730	EPRS
chr1	225140404	225586971	DNAH14
chr1	219281452	219281452	MIR548F3
chr1	220292777	220292777	RNU5F-1
chr1	231886365	231886365	TSNAX-DISC1
chr1	231747836	231747836	LINC00582
chr1	229577650	229643996	NUP133
chr1	228582405	228594262	TRIM11
chr1	232177019	232177019	TSNAX-DISC1
chr1	231954990	231954990	TSNAX-DISC1
chr1	231954990	231954990	TSNAX-DISC1
chr1	231954990	231954990	TSNAX-DISC1
chr1	231954990	231954990	TSNAX-DISC1
chr1	231954990	231954990	TSNAX-DISC1
chr1	231838307	231838307	TSNAX-DISC1
chr1	235826239	235993717	LYST
chr1	238091619	238091619	LOC100130331
chr1	235826239	235993717	LYST
chr1	240963946	241519076	RGS7
chr1	240939462	241519076	RGS7
chr1	236959003	237060944	MTR
chr1	240939462	241519076	RGS7
chr1	240963946	241519076	RGS7
chr1	236998879	237060944	MTR
chr1	236959003	237060944	MTR
chr1	247463820	247492880	ZNF496
chr1	245912864	246670519	SMYD3
chr1	245912864	246518383	SMYD3
chr1	245318726	245865908	KIF26B
chr1	248512076	248513015	OR14C36
chr1	794826	794826	LINC01128
chr1	794826	794826	LINC01128
chr1	794826	794826	LINC01128
chr1	794826	794826	LINC01128
chr1	794826	794826	LINC01128
chr1	1684342	1696845	NADK
chr1	1684342	1696845	NADK
chr1	1571125	1654035	CDK11B
chr1	1571125	1577348	CDK11B
chr1	1571125	1654257	CDK11B
chr1	1571125	1654257	CDK11B
chr1	1571125	1577849	CDK11B
chr1	1571125	1654257	CDK11B
chr1	1309180	1310136	AURKAIP1
chr1	1684342	1696845	NADK
chr1	1177927	1182070	FAM132A
chr1	2488103	2494712	TNFRSF14
chr1	2160205	2238204	SKI
chr1	2572806	2706156	TTC34
chr1	2488103	2494307	TNFRSF14
chr1	3774167	3800305	DFFB
chr1	3801993	3801993	DFFB
chr1	3669045	3688087	CCDC27
chr1	3774167	3800305	DFFB
chr1	3407091	3527832	MEGF6
chr1	4715485	4834559	AJAP1
chr1	4715485	4834559	AJAP1
chr1	6052533	6052533	NPHP4
chr1	5923324	5987783	NPHP4
chr1	6142254	6158634	KCNAB2
chr1	6111596	6158634	KCNAB2
chr1	6100628	6158634	KCNAB2
chr1	5923324	6046349	NPHP4
chr1	6100628	6158634	KCNAB2
chr1	6100628	6158634	KCNAB2
chr1	6100628	6158634	KCNAB2
chr1	5923324	5987783	NPHP4
chr1	6527622	6579571	PLEKHG5
chr1	6527622	6557383	PLEKHG5
chr1	6324656	6453459	ACOT7
chr1	6324656	6445726	ACOT7
chr1	6845590	6947785	CAMTA1
chr1	6527622	6557091	PLEKHG5
chr1	6948261	6948261	CAMTA1
chr1	7844937	7902815	PER3
chr1	7844937	7902815	PER3
chr1	7863191	7902815	PER3
chr1	7844937	7902815	PER3
chr1	7980894	8000054	TNFRSF9
chr1	7844937	7902815	PER3
chr1	8415146	8716356	RERE
chr1	9304993	9324928	H6PD
chr1	8415146	8716356	RERE
chr1	9164477	9189086	GPR157
chr1	9300054	9324928	H6PD
chr1	9910775	9932122	CTNNBIP1
chr1	10292386	10436645	KIF1B
chr1	9790565	9883791	CLSTN1
chr1	10292386	10364705	KIF1B
chr1	10093728	10240014	UBE4B
chr1	10093728	10240014	UBE4B
chr1	9790565	9883791	CLSTN1
chr1	9910775	9932122	CTNNBIP1
chr1	9790565	9883791	CLSTN1
chr1	11126774	11159888	EXOSC10
chr1	10535023	10690044	PEX14
chr1	10707853	10753946	CASZ1
chr1	11007719	11042094	C1orf127
chr1	10698998	10753946	CASZ1
chr1	11126774	11159888	EXOSC10
chr1	11167541	11319466	MTOR
chr1	11796265	11808650	AGTRAP
chr1	11796265	11810161	AGTRAP
chr1	11796265	11810161	AGTRAP
chr1	11796265	11810249	AGTRAP
chr1	12294323	12569078	VPS13D
chr1	12049225	12071622	MFN2
chr1	12123655	12202588	TNFRSF8
chr1	12049225	12071622	MFN2
chr1	11796265	11810249	AGTRAP
chr1	12164500	12202588	TNFRSF8
chr1	12294323	12569078	VPS13D
chr1	13052725	13112686	PRAMEF26
chr1	12704565	12726746	AADACL4
chr1	14925493	15392293	KAZN
chr1	15578280	15723909	FHAD1
chr1	14925493	15441131	KAZN
chr1	15287235	15392293	KAZN
chr1	15478960	15478960	TMEM51-AS1
chr1	15287235	15392293	KAZN
chr1	15250860	15392293	KAZN
chr1	15898228	15898228	DNAJC16
chr1	16174562	16265922	SPEN
chr1	16577164	16641913	FBXO42
chr1	15874836	15894672	DNAJC16
chr1	15855600	15894672	DNAJC16
chr1	16890437	16918516	NBPF1
chr1	17395538	17445866	PADI2
chr1	17531712	17570738	PADI1
chr1	17301414	17304768	MFAP2
chr1	17301414	17304768	MFAP2
chr1	17301414	17304768	MFAP2
chr1	17046652	17046652	ESPNP
chr1	17301414	17304768	MFAP2
chr1	17907090	18023875	ARHGEF10L
chr1	18434622	18704820	IGSF21
chr1	17907090	18023875	ARHGEF10L
chr1	18149503	18153014	ACTL8
chr1	19235054	19282826	IFFO2
chr1	19666023	19811932	CAPZB
chr1	18958097	19062533	PAX7
chr1	19666023	19810773	CAPZB
chr1	18958097	19071423	PAX7
chr1	19666060	19775408	CAPZB
chr1	19401325	19536742	UBR4
chr1	19669255	19811932	CAPZB
chr1	18958097	19062533	PAX7
chr1	20009532	20107251	TMCO4
chr1	20755287	20755287	LINC01141
chr1	21887172	21904141	ALPL
chr1	21133811	21329235	EIF4G3
chr1	21887222	21904141	ALPL
chr1	21071289	21106933	HP1BP3
chr1	21133811	21329235	EIF4G3
chr1	21546447	21671871	ECE1
chr1	21880574	21904141	ALPL
chr1	21267868	21329235	EIF4G3
chr1	21133811	21329235	EIF4G3
chr1	22816441	22852889	ZBTB40
chr1	22404971	22416525	CDC42
chr1	22404971	22418010	CDC42
chr1	22404971	22418010	CDC42
chr1	22816441	22852889	ZBTB40
chr1	22138944	22148708	LDLRAD2
chr1	22149808	22263710	HSPG2
chr1	22149808	22263710	HSPG2
chr1	23415387	23420754	LUZP1
chr1	23836371	23857285	E2F2
chr1	23707958	23751126	TCEA3
chr1	23415387	23420754	LUZP1
chr1	24746037	24795675	NIPAL3
chr1	24921921	24932238	NCMAP
chr1	24484316	24513738	IFNLR1
chr1	24483619	24513738	IFNLR1
chr1	24483619	24513738	IFNLR1
chr1	25757589	25824957	TMEM57
chr1	25944288	26110341	MAN1C1
chr1	25757589	25824957	TMEM57
chr1	25696985	25747277	RHCE
chr1	25696985	25747277	RHCE
chr1	25689017	25747277	RHCE
chr1	25944288	26110280	MAN1C1
chr1	25689017	25747277	RHCE
chr1	26606646	26607614	SH3BGRL3
chr1	26856411	26900692	RPS6KA1
chr1	26737382	26752949	LIN28A
chr1	27648688	27661957	TMEM222
chr1	27734818	27755400	WASF2
chr1	27873814	27878626	AHDC1
chr1	27734682	27755400	WASF2
chr1	27662891	27662891	TMEM222
chr1	27662891	27662891	TMEM222
chr1	27662891	27662891	TMEM222
chr1	28837404	28837404	SNHG3
chr1	28837404	28837404	SNHG3
chr1	28930050	28948593	TAF12
chr1	28733958	28823061	PHACTR4
chr1	28930050	28948593	TAF12
chr1	28856378	28864519	RCC1
chr1	28865708	28865708	RCC1
chr1	28865708	28865708	RCC1
chr1	29563156	29652173	PTPRU
chr1	29563156	29652173	PTPRU
chr1	29563156	29652173	PTPRU
chr1	29474921	29508264	SRSF4
chr1	29563156	29652173	PTPRU
chr1	31199593	31199593	MATN1-AS1
chr1	31186428	31196398	MATN1
chr1	32374452	32384666	PTP4A2
chr1	32374452	32384666	PTP4A2
chr1	32374452	32384666	PTP4A2
chr1	32573731	32636495	KPNA6
chr1	33147388	33168261	SYNC
chr1	33071551	33071551	ZBTB8A
chr1	33402888	33430286	RNF19B
chr1	33058532	33065898	ZBTB8A
chr1	32757770	32798645	HDAC1
chr1	33147450	33168261	SYNC
chr1	33291700	33321639	S100PBP
chr1	33402406	33430286	RNF19B
chr1	33058532	33066020	ZBTB8A
chr1	33291700	33321639	S100PBP
chr1	33402406	33430286	RNF19B
chr1	33828846	33828846	LOC101929464
chr1	33790465	33841140	PHC2
chr1	34351059	34351059	CSMD2-AS1
chr1	33944889	33961076	ZSCAN20
chr1	35331683	35370984	DLGAP3
chr1	35734647	35885278	ZMYM4
chr1	35900494	36020092	KIAA0319L
chr1	36397027	36521346	AGO3
chr1	36274017	36319206	AGO4
chr1	36469985	36521346	AGO3
chr1	36039178	36060277	TFAP2E
chr1	36563169	36565843	COL8A2
chr1	36563169	36565086	COL8A2
chr1	37267451	37499709	GRIK3
chr1	36807355	36826933	STK40
chr1	36807355	36826933	STK40
chr1	36807355	36826933	STK40
chr1	38269596	38273852	YRDC
chr1	38003348	38019830	SNIP1
chr1	38327986	38411980	INPP5B
chr1	39305224	39325318	RRAGC
chr1	39305224	39325318	RRAGC
chr1	40226090	40254157	BMP8B
chr1	39957663	39991470	BMP8A
chr1	40627071	40706119	RLF
chr1	41493865	41625402	SCMH1
chr1	41493865	41608748	SCMH1
chr1	41493865	41608748	SCMH1
chr1	41493865	41618346	SCMH1
chr1	41249765	41304195	KCNQ4
chr1	41249765	41304195	KCNQ4
chr1	41157933	41157933	NFYC-AS1
chr1	41493865	41651805	SCMH1
chr1	41493865	41608748	SCMH1
chr1	41493865	41625402	SCMH1
chr1	42645380	42776764	FOXJ3
chr1	42645380	42776764	FOXJ3
chr1	42501596	42501596	HIVEP3
chr1	42384496	42384496	HIVEP3
chr1	42846605	42880645	RIMKLA
chr1	41976121	42050468	HIVEP3
chr1	41976121	42050468	HIVEP3
chr1	42645380	42776764	FOXJ3
chr1	42645380	42776764	FOXJ3
chr1	43255103	43263896	LOC100129924
chr1	43638424	43719862	CFAP57
chr1	43638424	43675755	CFAP57
chr1	43855639	43916151	SZT2
chr1	43638424	43675755	CFAP57
chr1	43766794	43788393	TIE1
chr1	43766742	43788393	TIE1
chr1	44201933	44395893	ST3GAL3
chr1	44201933	44395874	ST3GAL3
chr1	44201933	44395893	ST3GAL3
chr1	44396837	44396837	ST3GAL3
chr1	44396837	44396837	ST3GAL3
chr1	44201933	44395893	ST3GAL3
chr1	44201933	44395874	ST3GAL3
chr1	44201933	44395893	ST3GAL3
chr1	44201933	44395874	ST3GAL3
chr1	44201933	44395893	ST3GAL3
chr1	44201933	44395893	ST3GAL3
chr1	44687229	44804971	ERI3
chr1	44687229	44804971	ERI3
chr1	44687229	44785374	ERI3
chr1	44687282	44804971	ERI3
chr1	44413272	44433354	IPO13
chr1	44396837	44396837	ST3GAL3
chr1	44687229	44820698	ERI3
chr1	44173012	44173012	KDM4A-AS1
chr1	44201933	44395893	ST3GAL3
chr1	44201933	44395893	ST3GAL3
chr1	44201933	44395893	ST3GAL3
chr1	44201933	44395893	ST3GAL3
chr1	44201933	44395893	ST3GAL3
chr1	44201933	44395855	ST3GAL3
chr1	44201933	44395855	ST3GAL3
chr1	44201933	44364939	ST3GAL3
chr1	44201933	44395855	ST3GAL3
chr1	44396837	44396837	ST3GAL3
chr1	44396837	44396837	ST3GAL3
chr1	44396837	44396837	ST3GAL3
chr1	44396837	44396837	ST3GAL3
chr1	44709955	44709955	ERI3-IT1
chr1	45205604	45232851	KIF2C
chr1	45810511	45923457	TESK2
chr1	45205604	45232851	KIF2C
chr1	45212428	45232851	KIF2C
chr1	45216136	45232851	KIF2C
chr1	45340312	45446840	EIF2B3
chr1	45316622	45446840	EIF2B3
chr1	45316671	45446840	EIF2B3
chr1	45484125	45672022	ZSWIM5
chr1	46509344	46597624	PIK3R3
chr1	47024246	47059818	MKNK1
chr1	47024433	47059818	MKNK1
chr1	46269567	46501738	MAST2
chr1	46654390	46663493	POMGNT1
chr1	46509344	46597624	PIK3R3
chr1	46509344	46642143	PIK3R3
chr1	47024246	47059818	MKNK1
chr1	46654941	46663033	POMGNT1
chr1	46654941	46661587	POMGNT1
chr1	46509344	46598417	PIK3R3
chr1	46509344	46597624	PIK3R3
chr1	46654941	46663493	POMGNT1
chr1	47069966	47069966	MKNK1
chr1	47069966	47069966	MKNK1
chr1	47366147	47366147	CYP4Z2P
chr1	47533162	47583606	CYP4Z1
chr1	47799617	47842417	CMPK1
chr1	47844511	47844511	CMPK1
chr1	47799617	47842417	CMPK1
chr1	48648100	48648100	SKINTL
chr1	48764384	48937680	SPATA6
chr1	48764384	48937680	SPATA6
chr1	48764384	48937680	SPATA6
chr1	50574861	50666850	ELAVL4
chr1	50513836	50666850	ELAVL4
chr1	50569663	50666850	ELAVL4
chr1	50574861	50666850	ELAVL4
chr1	50571948	50666850	ELAVL4
chr1	50575612	50666850	ELAVL4
chr1	51761719	51796149	TTC39A
chr1	51822371	51984903	EPS15
chr1	52254907	52344287	NRD1
chr1	51753828	51810715	TTC39A
chr1	51753828	51787833	TTC39A
chr1	52254907	52344287	NRD1
chr1	52082782	52253461	OSBPL9
chr1	52082782	52253461	OSBPL9
chr1	52082782	52253461	OSBPL9
chr1	52254907	52306131	NRD1
chr1	52254891	52254891	OSBPL9
chr1	51753828	51796149	TTC39A
chr1	51753828	51787457	TTC39A
chr1	51753828	51787833	TTC39A
chr1	52082782	52253461	OSBPL9
chr1	52889606	52991952	ZCCHC11
chr1	52889606	52991952	ZCCHC11
chr1	53326420	53358629	ZYG11A
chr1	53308555	53358629	ZYG11A
chr1	53192325	53287301	ZYG11B
chr1	52698878	52811893	ZFYVE9
chr1	52698878	52811893	ZFYVE9
chr1	52819190	52830292	CC2D1B
chr1	54233642	54303934	NDC1
chr1	53712689	53793584	LRP8
chr1	53712689	53793584	LRP8
chr1	53712689	53793584	LRP8
chr1	53972291	54060575	GLIS1
chr1	54304225	54304225	NDC1
chr1	53712689	53793584	LRP8
chr1	54233642	54303934	NDC1
chr1	54387323	54405755	HSPB11
chr1	55013982	55074785	ACOT11
chr1	54640291	54661289	CYB5RL
chr1	54692803	54871681	SSBP3
chr1	54692803	54871681	SSBP3
chr1	55013982	55100402	ACOT11
chr1	55208328	55208328	MROH7-TTC4
chr1	55208328	55208328	MROH7-TTC4
chr1	55208328	55208328	MROH7-TTC4
chr1	54692803	54871681	SSBP3
chr1	57111060	57173386	PRKAA2
chr1	57395076	57425264	C8B
chr1	57395076	57425785	C8B
chr1	56962222	57044689	PPAP2B
chr1	57395076	57431621	C8B
chr1	57185343	57284963	C1orf168
chr1	58328654	58328654	DAB1-AS1
chr1	58328786	58328786	DAB1-AS1
chr1	58328786	58328786	DAB1-AS1
chr1	58328786	58328786	DAB1-AS1
chr1	59553919	59553919	LINC01358
chr1	58946636	59004966	OMA1
chr1	60019893	60228256	FGGY
chr1	60280789	60338637	HOOK1
chr1	59787221	60228256	FGGY
chr1	61291256	61291256	LOC101926964
chr1	62228564	62626607	INADL
chr1	62703948	62747236	KANK4
chr1	62921084	63153935	DOCK7
chr1	62921084	63153935	DOCK7
chr1	63782901	63782901	LINC00466
chr1	63269457	63329830	ATG4C
chr1	62921084	63153935	DOCK7
chr1	62921084	63153935	DOCK7
chr1	63269457	63329830	ATG4C
chr1	64097362	64125346	PGM1
chr1	64089131	64125346	PGM1
chr1	64059159	64125346	PGM1
chr1	64240088	64608341	ROR1
chr1	64240088	64644538	ROR1
chr1	65614090	65691860	AK4
chr1	65614090	65691860	AK4
chr1	65300244	65351947	JAK1
chr1	65614090	65691860	AK4
chr1	65730593	65878708	DNAJC6
chr1	65210855	65296668	RAVER2
chr1	65775428	65878708	DNAJC6
chr1	65830334	65878708	DNAJC6
chr1	66378997	66838361	PDE4B
chr1	66458589	66838361	PDE4B
chr1	66378997	66838361	PDE4B
chr1	66378997	66838361	PDE4B
chr1	66379034	66838361	PDE4B
chr1	67633803	67724811	IL23R
chr1	67220341	67243137	TCTEX1D1
chr1	67470022	67519696	SLC35D1
chr1	67878889	67895983	SERBP1
chr1	67303335	67390514	WDR78
chr1	67878889	67895983	SERBP1
chr1	67878889	67895983	SERBP1
chr1	67279812	67390514	WDR78
chr1	67878889	67895983	SERBP1
chr1	68591908	68697982	WLS
chr1	68942614	68962682	DEPDC1
chr1	68171133	68173369	GNG12
chr1	68591908	68697982	WLS
chr1	68942614	68962682	DEPDC1
chr1	68668670	68668670	GNG12-AS1
chr1	68564314	68697982	WLS
chr1	70386000	70386000	PIN1P1
chr1	70611482	70671223	LRRC40
chr1	70728399	70820091	ANKRD13C
chr1	71703406	71703406	ZRANB2-AS2
chr1	71318521	71513260	PTGER3
chr1	71318521	71513260	PTGER3
chr1	71419468	71513260	PTGER3
chr1	71513491	71513491	PTGER3
chr1	71513491	71513491	PTGER3
chr1	71513491	71513491	PTGER3
chr1	71418589	71513260	PTGER3
chr1	71419468	71513260	PTGER3
chr1	73804560	73804560	LINC01360
chr1	74663923	75009666	FPGT-TNNI3K
chr1	74492496	74649368	LRRIQ3
chr1	74701135	75009666	TNNI3K
chr1	74663923	74930426	FPGT-TNNI3K
chr1	75036800	75139203	ERICH3
chr1	76262670	76378572	MSH4
chr1	75672291	76007132	SLC44A5
chr1	75669411	76007132	SLC44A5
chr1	77333360	77528891	ST6GALNAC5
chr1	78245340	78340749	FAM73A
chr1	78031324	78105156	ZZZ3
chr1	78381791	78408514	NEXN
chr1	78031324	78099039	ZZZ3
chr1	77747998	78024355	AK5
chr1	77752643	78024355	AK5
chr1	78245340	78340749	FAM73A
chr1	78511778	78601427	GIPC2
chr1	78510760	78601427	GIPC2
chr1	78381791	78408514	NEXN
chr1	79356838	79472339	ADGRL4
chr1	78835147	78835147	MGC27382
chr1	81112473	81112473	LOC101927412
chr1	81112473	81112473	LOC101927412
chr1	82302669	82456829	ADGRL2
chr1	82302669	82455364	ADGRL2
chr1	82302669	82456829	ADGRL2
chr1	82302669	82456086	ADGRL2
chr1	84610044	84700988	PRKACB
chr1	84335644	84417894	TTLL7
chr1	84768917	84815457	SAMD13
chr1	84630689	84700988	PRKACB
chr1	84379059	84379059	MIR548AP
chr1	84768917	84815457	SAMD13
chr1	84544008	84700988	PRKACB
chr1	84630095	84700988	PRKACB
chr1	84630095	84700988	PRKACB
chr1	84630689	84700988	PRKACB
chr1	84630095	84700988	PRKACB
chr1	84647342	84700988	PRKACB
chr1	84764240	84815457	SAMD13
chr1	84326679	84326679	LOC101927587
chr1	84326229	84326229	LOC101927560
chr1	85392367	85462555	MCOLN2
chr1	85725355	85725355	C1orf52
chr1	85537624	85598681	WDR63
chr1	85279528	85331803	LPAR3
chr1	85086714	85086714	LINC01461
chr1	85537624	85598681	WDR63
chr1	85787134	85930728	DDAH1
chr1	85718311	85725316	C1orf52
chr1	86889930	86921210	CLCA2
chr1	86196228	86622079	COL24A1
chr1	87380719	87563622	HS2ST1
chr1	87380719	87570379	HS2ST1
chr1	87709297	87716508	LOC101927844
chr1	90048209	90058602	LRRC8B
chr1	89650936	89664517	GBP4
chr1	89519037	89528917	GBP1
chr1	90048209	90058602	LRRC8B
chr1	89150263	89299131	PKN2
chr1	90398627	90401204	LRRC8D
chr1	90398627	90401204	LRRC8D
chr1	91726846	91866639	HFM1
chr1	92764630	92852568	RPAP2
chr1	92979212	93257951	EVI5
chr1	92979212	93257951	EVI5
chr1	93913838	94017973	FNBP1L
chr1	94027797	94140486	BCAR3
chr1	94027797	94140486	BCAR3
chr1	93580264	93602584	MTF2
chr1	93648918	93744034	CCDC18
chr1	93545083	93602584	MTF2
chr1	94027797	94140486	BCAR3
chr1	93545083	93602584	MTF2
chr1	93580264	93602584	MTF2
chr1	93913838	94017973	FNBP1L
chr1	93648918	93744034	CCDC18
chr1	93913838	94016682	FNBP1L
chr1	95286007	95360478	SLC44A3
